-0.810508;-0.44982;1.51743
-0.844687;-0.450115;1.55445
-0.808811;-0.43385;1.50815
-0.798851;-0.407095;1.45363
-0.816476;-0.423562;1.5188
-0.830527;-0.457171;1.5303
-0.806208;-0.437932;1.53218
-0.882319;-0.508554;1.73832
-0.789515;-0.457287;1.50742
-0.816219;-0.428366;1.54813
-0.767057;-0.404915;1.47032
-0.131884;-1.31718;4.49832
-0.139805;-1.25686;4.43571
-0.0916153;-1.30844;4.48037
-0.00452298;-1.32387;4.48289
-0.0519122;-1.3109;4.54067
-0.100156;-1.29132;4.56487
-0.0439472;-1.33929;4.50142
-0.00432723;-1.40862;4.88588
-0.0609901;-1.251;4.46931
0.0398601;-1.32329;4.36598
0.0807087;-1.35262;4.63239
0.145263;-1.24829;4.32208
0.0741251;-1.32859;4.68405
0.0384578;-1.35011;4.58888
0.027262;-1.28151;4.49827
0.257712;-1.21598;4.29307
0.193148;-1.28064;4.47008
0.354328;-1.42544;4.64914
0.4193;-1.36572;4.49835
0.342806;-1.37972;4.61839
0.330629;-1.32497;4.58085
0.443437;-1.40962;4.78445
0.365027;-1.3139;4.44045
0.299795;-1.37991;4.59492
0.339576;-1.36857;4.58527
0.309102;-1.243;4.43909
0.388901;-1.3659;4.75275
0.543529;-1.30273;4.65279
0.482897;-1.26988;4.50287
0.539424;-1.34494;4.50037
0.504349;-1.3632;4.53728
0.386565;-1.14745;4.03427
0.459992;-1.34405;4.56932
0.525898;-1.38489;4.76681
0.481806;-1.41002;4.68079
0.560103;-1.36628;4.70606
0.629973;-1.31853;4.62342
0.587517;-1.29963;4.67151
0.582037;-1.31282;4.57669
0.568505;-1.31039;4.43081
0.656856;-1.13469;3.84113
0.716834;-1.2006;4.1847
0.688605;-1.24736;4.19043
0.669917;-1.1093;3.9814
0.698723;-1.13888;3.87911
0.672131;-1.08093;3.78293
0.694801;-0.982617;3.41868
0.699671;-0.970842;3.46637
0.691263;-0.940115;3.27782
0.678322;-0.94427;3.19997
0.679629;-1.03375;3.45728
0.673263;-0.980885;3.48652
0.690106;-1.02514;3.53288
0.690282;-1.07639;3.67883
0.719624;-1.0377;3.4974
0.703313;-1.1149;3.70825
0.694998;-1.05618;3.73397
0.700719;-0.881208;2.94643
0.679177;-0.929337;3.06725
0.701704;-0.808882;2.89554
0.708276;-0.917165;3.23028
0.697631;-0.822084;2.86203
0.70544;-0.880509;3.10796
0.707309;-0.847081;3.01231
0.691178;-0.883837;3.03163
0.707477;-0.866427;2.99245
0.714851;-0.930822;3.10023
0.715661;-0.949253;3.23542
0.68843;-0.803557;2.72353
0.687069;-0.821342;2.70115
0.699271;-0.802791;2.66228
0.730226;-0.825357;2.88684
0.708111;-0.78302;2.82845
0.707888;-0.794596;2.70747
0.715487;-0.754449;2.67048
0.709102;-0.812194;2.69511
0.702327;-0.84776;2.85951
0.711234;-0.769512;2.6402
0.682374;-0.750155;2.63882
0.714111;-0.790456;2.6335
0.724911;-0.710982;2.55296
0.706853;-0.707001;2.4028
0.718341;-0.759108;2.48888
0.717351;-0.749819;2.58497
0.710151;-0.758335;2.54774
0.696785;-0.705477;2.4513
0.713471;-0.678286;2.45001
0.711644;-0.689492;2.3544
0.708526;-0.669971;2.35831
0.704188;-0.722876;2.38111
0.73233;-0.711539;2.49275
0.703231;-0.717369;2.55597
0.727067;-0.749877;2.5299
