0.460059;-0.00177321;-0.0694028;0.88517
-0.0641526;-0.779411;-0.02984
-0.775733;-0.41714;1.39072
-0.750568;-0.4119;1.39103
-0.770509;-0.405698;1.3929
-0.750866;-0.389265;1.40031
-0.760835;-0.41295;1.3902
-0.779959;-0.406047;1.392
-0.772148;-0.392336;1.39786
-0.782076;-0.393285;1.39771
-0.757631;-0.388101;1.39901
-0.75461;-0.400755;1.39453
-0.733651;-0.420565;1.39059
-0.701592;-0.401818;1.39446
-0.71034;-0.41663;1.39181
-0.744673;-0.39969;1.39637
-0.730215;-0.395351;1.39703
-0.72759;-0.407928;1.39357
-0.721241;-0.395118;1.39832
-0.707716;-0.391793;1.39923
-0.739632;-0.410485;1.39257
-0.715877;-0.405661;1.39446
-0.723276;-0.419215;1.39184
-0.677666;-0.397229;1.39451
-0.656518;-0.41631;1.38849
-0.674249;-0.409272;1.3902
-0.66161;-0.406637;1.39165
-0.699629;-0.41499;1.391
-0.66758;-0.417927;1.38723
-0.696454;-0.390343;1.39848
-0.678409;-0.383579;1.39805
-0.684914;-0.41079;1.38988
-0.666083;-0.39508;1.39552
-0.689588;-0.399289;1.39399
-0.62997;-0.409765;1.38739
-0.652132;-0.391268;1.39556
-0.6281;-0.386761;1.39608
-0.635865;-0.400775;1.39148
-0.65122;-0.404815;1.39155
-0.641011;-0.389822;1.39537
-0.627202;-0.400832;1.39307
-0.622432;-0.410705;1.39044
-0.645128;-0.414223;1.38741
-0.613347;-0.403741;1.42262
-0.602247;-0.387311;1.39768
-0.616194;-0.384578;1.40352
-0.603763;-0.410399;1.3977
-0.946363;-0.743185;2.51471
-0.922173;-0.764153;2.51077
-0.897094;-0.755599;2.51114
-0.92984;-0.716989;2.51258
-0.947511;-0.692147;2.42842
-0.923392;-0.738106;2.51118
-0.901903;-0.733511;2.51691
-0.9445;-0.714973;2.5071
-0.932517;-0.693216;2.51357
-0.913843;-0.71753;2.52237
-0.873321;-0.750318;2.52331
-0.847381;-0.704695;2.53521
-0.88841;-0.710715;2.52747
-0.870348;-0.736263;2.53307
-0.832127;-0.76913;2.5244
-0.839739;-0.723975;2.52946
-0.827519;-0.701566;2.53916
-0.902307;-0.750853;2.52949
-0.862059;-0.756994;2.52724
-0.869584;-0.708492;2.53055
-0.834958;-0.745714;2.52617
-0.76618;-0.757767;2.53392
-0.772194;-0.73659;2.53743
-0.79594;-0.714547;2.53808
-0.750035;-0.731276;2.54386
-0.762386;-0.718058;2.55008
-0.786556;-0.759471;2.52783
-0.817659;-0.746141;2.52784
-0.815527;-0.716795;2.53095
-0.788433;-0.725567;2.54739
-0.788533;-0.734552;2.53135
-0.687545;-0.723187;2.55191
-0.731996;-0.732349;2.54706
-0.744606;-0.752576;2.53715
-0.705963;-0.72314;2.54823
-0.705774;-0.750805;2.54653
-0.680172;-0.743451;2.54992
-0.714224;-0.764731;2.53758
-0.723114;-0.75011;2.54138
-0.734445;-0.706618;2.54886
-0.660832;-0.74091;2.55292
-0.643642;-0.71577;2.56155
-0.610639;-0.755371;2.53952
-0.663454;-0.716849;2.55825
-0.631344;-0.755974;2.55063
-0.658316;-0.768282;2.55037
-0.636318;-0.734171;2.55442
-0.617324;-0.706206;2.55847
-0.616713;-0.732476;2.55044
-0.675291;-0.764916;2.54806
-0.545178;-0.711785;2.5497
-0.569385;-0.749962;2.50356
-0.532741;-0.752829;2.52105
-0.565848;-0.71531;2.53628
-0.557826;-0.732539;2.51909
-0.543477;-0.740477;2.53307
-0.578283;-0.733922;2.52049
-0.587792;-0.720446;2.53792
-0.551203;-0.750847;2.50432
-0.478235;-0.731923;2.57296
-0.490382;-0.748348;2.54596
-0.515894;-0.727454;2.54491
-0.466309;-0.772596;2.56378
-0.45585;-0.726182;2.58115
-0.524517;-0.709805;2.56226
-0.472135;-0.750894;2.56585
-0.502569;-0.7388;2.56044
-0.509827;-0.746251;2.53011
-0.428713;-0.781669;2.58465
-0.407653;-0.710538;2.57851
-0.449239;-0.746229;2.57923
-0.43571;-0.72829;2.58321
-0.448549;-0.777438;2.5785
-0.446323;-0.785424;2.58911
-0.356932;-0.722378;2.56071
-0.326485;-0.765977;2.55701
-0.312864;-0.715819;2.56963
-0.330866;-0.743099;2.55968
-0.354318;-0.750668;2.56546
-0.349616;-0.772899;2.56256
-0.337782;-0.726965;2.56537
-0.303353;-0.760385;2.55567
-0.307778;-0.736427;2.56077
-0.281476;-0.757821;2.56345
-0.23971;-0.719983;2.58161
-0.287545;-0.742352;2.57119
-0.254317;-0.777806;2.56587
-0.236623;-0.750764;2.57391
-0.266449;-0.743412;2.57873
-0.292865;-0.720023;2.57728
-0.25892;-0.754191;2.57033
-0.232519;-0.777405;2.57067
-0.221288;-0.739197;2.58685
-0.209443;-0.77187;2.579
-0.183989;-0.808812;2.58556
-0.19168;-0.745249;2.58235
-0.195227;-0.714198;2.58777
-0.14644;-0.740717;2.59606
-0.158901;-0.781231;2.57871
-0.168833;-0.73952;2.58642
-0.164922;-0.777505;2.58214
-0.21411;-0.747168;2.57933
-0.186371;-0.762257;2.58146
-0.118427;-0.752797;2.59565
-0.136565;-0.783311;2.58528
-0.100408;-0.731477;2.60661
-0.113594;-0.774804;2.58435
-0.0906954;-0.778801;2.59203
-0.072401;-0.754512;2.60324
-0.123534;-0.741159;2.60402
-0.0955458;-0.756673;2.60234
-0.0679892;-0.767024;2.5995
