-1.26078;-0.625328;2.23627
-1.2918;-0.696178;2.35332
-1.28218;-0.659137;2.28517
-1.28821;-0.647874;2.33041
-1.28217;-0.674582;2.36944
-1.27901;-0.664761;2.32043
-1.31806;-0.720523;2.44961
-1.28981;-0.688226;2.30704
-1.29586;-0.698741;2.4881
-1.28049;-0.679762;2.41083
-1.27062;-0.741728;2.50108
-1.28897;-0.70112;2.52206
-1.30486;-0.719713;2.46894
-1.27283;-0.717826;2.49661
-1.36842;-0.82514;2.8194
-1.30747;-0.82337;2.74986
-1.31071;-0.815356;2.70139
-1.32163;-0.730018;2.64199
-1.30874;-0.796651;2.74179
-1.29251;-0.759273;2.69412
-1.30661;-0.774054;2.62916
-1.2991;-0.825444;2.89686
-1.31226;-0.863432;2.94141
-1.3122;-0.810138;2.80698
-1.31943;-0.843855;2.83518
-1.29882;-0.795903;2.88389
-1.31274;-0.793682;2.85587
-1.30134;-0.842649;2.85292
-1.304;-0.777021;2.77656
-1.31077;-0.821884;2.86297
-1.31333;-0.864697;2.94388
-1.3028;-0.88618;2.93107
-1.3061;-0.903322;3.00446
-1.29259;-0.857325;3.08107
-1.29891;-0.835757;2.96088
-1.28796;-0.87263;3.01315
-1.2696;-0.829996;2.953
-1.30375;-0.87066;2.98554
-1.45618;-1.03027;3.45601
-1.24192;-0.853255;2.96311
-1.26193;-0.928577;3.17697
-1.41477;-0.964775;3.47578
-1.30976;-0.951683;3.37245
-1.27582;-0.908216;3.19884
-1.34576;-0.981056;3.32478
-1.32174;-0.913036;3.30721
-1.29134;-0.972166;3.33767
-1.2667;-0.971805;3.3516
-1.26842;-1.10246;3.95923
1.08875;-1.24057;4.43614
1.07437;-0.900859;2.98657
1.1263;-0.944324;3.20761
1.06417;-0.870919;2.97536
1.02191;-0.89177;3.00422
1.08204;-0.861103;3.03623
1.11328;-0.957254;3.15761
1.08834;-0.839562;2.90415
1.08489;-0.793076;2.84679
1.07452;-0.832575;2.94873
1.09274;-0.81995;2.92907
1.0826;-0.790355;2.76862
1.09174;-0.865376;2.9779
1.10061;-0.846068;2.8578
1.08394;-0.858904;2.87938
1.08095;-0.811019;2.75177
1.1068;-0.784006;2.83858
1.09469;-0.89036;2.97063
1.09462;-0.819766;2.85707
1.09351;-0.777404;2.60439
1.09974;-0.800726;2.73845
1.07963;-0.72771;2.59718
1.12352;-0.795057;2.80551
1.05338;-0.811434;2.67535
1.09216;-0.683453;2.42031
1.09203;-0.735612;2.50266
1.09747;-0.759354;2.56261
1.08944;-0.713265;2.56801
1.08016;-0.711182;2.43111
1.07992;-0.748592;2.46628
1.11953;-0.754211;2.50161
1.1021;-0.721933;2.53471
1.08286;-0.72916;2.54269
1.08223;-0.695348;2.44522
1.11093;-0.65983;2.37073
1.09653;-0.688453;2.32347
1.06295;-0.666865;2.30886
1.05572;-0.698365;2.32686
1.0881;-0.64984;2.27578
1.09537;-0.669987;2.33066
1.08241;-0.661608;2.35676
1.07965;-0.663591;2.2503
1.09771;-0.706281;2.36785
1.08728;-0.631793;2.28334
1.09323;-0.701997;2.4126
1.10941;-0.667612;2.21943
1.07737;-0.618183;2.13284
1.05551;-0.590154;2.10147
1.12238;-0.638081;2.26147
1.09096;-0.653919;2.23269
1.05327;-0.622526;2.08078
1.08929;-0.636886;2.23815
1.09023;-0.638318;2.19331
1.0884;-0.670536;2.21881
1.09339;-0.589687;2.01651
1.1109;-0.611007;2.07945
1.12151;-0.60905;2.18473
1.10068;-0.58959;2.06978
1.09885;-0.570993;2.07483
1.10126;-0.633222;2.13172
1.09213;-0.582087;2.09689
1.08127;-0.593142;2.06982
1.12494;-0.62825;2.18233
1.08754;-0.57091;2.01425
1.09235;-0.615386;2.08112
1.1084;-0.568;2.01736
1.10838;-0.571672;1.97834
1.11154;-0.589372;1.97593
1.09677;-0.607558;2.01443
1.10664;-0.583438;2.00676
1.09684;-0.592724;1.98328
1.10872;-0.555556;1.98645
-1.30251;-0.603371;2.30121
-1.29257;-0.620165;2.28988
-1.29197;-0.492134;2.28318
-1.27691;-0.507179;2.26202
-1.31038;-0.643674;2.40915
-1.31351;-0.626974;2.45183
-1.28273;-0.513476;2.31417
-1.29867;-0.596261;2.41318
-1.3055;-0.569358;2.37507
-1.29436;-0.583088;2.31875
-1.28531;-0.598871;2.30951
-1.30356;-0.592486;2.37923
-1.28343;-0.532014;2.28227
-1.29204;-0.609771;2.36463
-1.28273;-0.523964;2.39959
-1.28364;-0.621955;2.31373
-1.28211;-0.55383;2.28739
-1.27478;-0.532828;2.30643
-1.29568;-0.571418;2.39867
-1.2858;-0.650782;2.36926
-1.29353;-0.547278;2.38592
-1.31197;-0.651009;2.45722
-1.29163;-0.521361;2.3742
-1.30729;-0.595252;2.56195
-1.3057;-0.654536;2.49065
-1.28887;-0.610481;2.5324
-1.28226;-0.553139;2.45247
-1.27746;-0.621313;2.46991
-1.26872;-0.672907;2.51808
-1.30543;-0.67301;2.45233
-1.31711;-0.587815;2.4871
-1.29518;-0.682505;2.52519
-1.28246;-0.60107;2.47099
-1.28483;-0.660091;2.54253
-1.30606;-0.663007;2.53892
-1.30424;-0.586728;2.50747
-1.28839;-0.54895;2.41995
-1.29801;-0.640406;2.56146
-1.28746;-0.559743;2.51066
-1.30007;-0.60211;2.46141
-1.30192;-0.676098;2.49206
-1.29591;-0.534949;2.47183
-1.31541;-0.586712;2.48368
-1.28597;-0.620074;2.44097
-1.32776;-0.718108;2.69732
-1.29449;-0.570009;2.57441
-1.28091;-0.587559;2.55506
-1.32232;-0.676637;2.77381
-1.2585;-0.701796;2.55517
-1.27982;-0.707212;2.69883
-1.28698;-0.684276;2.70433
-1.32452;-0.751247;2.75574
-1.29459;-0.764249;2.8615
-1.29956;-0.635165;2.87332
-1.29937;-0.68085;2.83695
-1.29303;-0.659111;2.87009
-1.29514;-0.718594;2.89993
-1.28194;-0.737625;2.88062
-1.29645;-0.671065;2.77131
-1.30004;-0.70178;2.79092
-1.2954;-0.725384;2.79191
-1.29478;-0.623816;2.8022
-1.29998;-0.745089;2.75652
-1.31696;-0.74945;2.90278
-1.2889;-0.685561;2.87244
-1.26596;-0.627426;2.68954
-1.30523;-0.759886;2.8265
-1.29223;-0.651284;2.80779
-1.30244;-0.711666;2.85606
-1.31993;-0.601847;2.79111
-1.288;-0.612643;2.72915
-1.26707;-0.750291;2.97331
-1.30472;-0.811506;2.96179
-1.29259;-0.638836;2.91891
-1.27776;-0.667939;2.96001
-1.29311;-0.69672;2.9461
-1.2992;-0.740064;3.04142
-1.29471;-0.774859;2.92446
-1.28631;-0.780896;2.96865
-1.29075;-0.667093;2.92717
-1.30658;-0.723708;3.11629
-1.26868;-0.674109;3.00384
-1.32161;-0.799752;3.18406
-1.27686;-0.804905;2.95809
-1.40988;-0.82022;3.39883
-1.28675;-0.702896;2.99609
-1.29778;-0.75972;2.9838
-1.29631;-0.650175;2.99293
-1.30079;-0.730839;2.97822
-1.33203;-0.764349;3.33392
-1.36721;-0.818971;3.4463
-1.28389;-0.812725;3.31526
-1.29291;-0.905411;3.30869
-1.28781;-0.802052;3.24585
-1.27759;-0.825377;3.23433
-1.28013;-0.710547;3.25539
-1.28838;-0.848041;3.34504
-1.27233;-0.770465;3.26657
-1.27323;-0.856708;3.23801
-1.3171;-0.844125;3.66102
-1.29258;-0.916781;3.39252
-1.27182;-0.783614;3.34738
-1.32698;-0.915229;3.47098
-1.2558;-0.788085;3.38669
-1.25312;-0.806305;3.31083
-1.29393;-0.846125;3.51789
-1.25306;-0.786249;3.37864
-1.24425;-0.74527;3.33523
-1.27294;-0.775225;3.50956
-1.22716;-1.00176;3.68646
-1.26031;-0.814172;3.58714
-1.4421;-1.09858;4.33842
-1.2445;-0.955441;3.61758
-1.32883;-1.04738;3.99563
-1.19526;-0.88196;3.62151
-1.24915;-0.822197;3.65188
-1.30608;-0.967908;4.20748
-1.32498;-1.06671;4.10059
-1.30365;-0.943649;4.30334
-1.33267;-1.08125;4.35581
-1.28103;-1.07692;4.20089
-1.27853;-0.967588;4.01378
-1.43734;-1.00288;4.49907
-1.2949;-1.08417;4.02416
-1.30355;-1.0305;4.12478
-1.29208;-1.06172;4.11154
-1.30528;-1.01173;4.23165
-1.29394;-0.917261;4.13845
-1.31413;-1.04295;4.3985
-1.34028;-0.97576;4.19797
-1.27165;-0.964144;4.21633
-1.33616;-1.08305;4.36822
-1.39862;-1.16433;4.73633
-1.21303;-1.35658;4.99442
-1.30731;-1.27396;4.9456
1.10359;-1.02332;4.53037
1.01229;-1.01828;4.29988
1.08157;-1.11727;4.16273
