-1.97304;-0.956491;3.47315
-1.8991;-1.05204;3.55317
-2.02102;-1.07097;3.71447
-1.89984;-0.979448;3.53135
-1.88532;-1.00815;3.51422
-1.88268;-0.958833;3.4358
-1.82572;-0.922614;3.26654
-1.82659;-1.00862;3.59316
-1.82929;-1.06792;3.55704
-1.81377;-1.02461;3.51227
-1.77263;-1.04665;3.50611
-1.83657;-0.990192;3.48164
-1.81185;-1.03561;3.57535
-1.79741;-0.979998;3.46653
-1.85488;-1.03882;3.52989
-1.86495;-0.970832;3.52654
-1.82988;-1.0561;3.49216
-1.70201;-0.972411;3.53366
-1.81612;-1.0158;3.64008
-1.78119;-1.0293;3.57944
-1.68045;-1.00426;3.57169
-1.58845;-0.995436;3.44691
-1.58167;-1.0059;3.50394
-1.53499;-1.01179;3.40746
-1.60683;-1.00754;3.48955
-1.62925;-1.05981;3.55568
-1.61663;-0.979818;3.49783
-1.47772;-1.0288;3.43329
-1.5242;-0.978856;3.44139
-1.49752;-0.974084;3.45172
-1.47495;-0.976668;3.47164
-1.43763;-0.965663;3.45504
-1.47744;-1.01701;3.49348
-1.52513;-1.01971;3.45769
-1.4818;-0.998741;3.42762
-1.54613;-1.06424;3.52481
-1.46845;-1.03881;3.48761
-1.57982;-0.983144;3.56015
-1.39477;-0.981486;3.44001
-1.44649;-1.09583;3.61136
-1.42028;-0.985755;3.57421
-1.36661;-0.995981;3.38081
-1.41572;-0.982071;3.56185
-1.39884;-0.953464;3.43361
-1.48124;-1.03482;3.58414
-1.41722;-1.02282;3.43375
-1.27209;-1.02926;3.47367
-1.2158;-0.96302;3.37749
-1.31819;-1.02878;3.43034
-1.28091;-0.964379;3.46282
-1.25547;-0.960072;3.31964
-1.31816;-1.04923;3.51791
-1.27;-0.991774;3.44896
-1.22474;-1.01173;3.42274
-1.24962;-0.958595;3.46048
-1.18309;-0.99209;3.38709
-1.16522;-0.960397;3.40593
-1.1237;-1.01263;3.40959
-1.13525;-0.99271;3.42649
-1.20678;-0.975778;3.442
-1.14451;-0.961922;3.43669
-1.17723;-1.00947;3.46432
-1.03254;-1.03048;3.42833
-1.01647;-0.966355;3.43383
-1.11523;-0.956783;3.44
-1.09126;-1.00538;3.40091
-1.03302;-0.957516;3.38451
-1.07639;-1.01559;3.45418
-1.09795;-0.975596;3.40264
-1.05818;-1.03267;3.4119
-1.07734;-0.97898;3.43545
-1.03487;-0.996775;3.41372
-0.93492;-0.967971;3.37367
-0.935198;-0.974705;3.28284
-0.924349;-1.02801;3.38155
-0.934254;-1.00244;3.39661
-0.973378;-0.982269;3.40826
-1.00767;-0.994614;3.42426
-0.95517;-0.95121;3.43055
-0.90217;-0.957542;3.36082
-0.982159;-1.00274;3.35118
-0.828108;-0.962388;3.32107
-0.80694;-0.929674;3.32996
-0.833782;-1.00808;3.37539
-0.80326;-1.00222;3.37119
